"Date(UTC)","Value"
"6/10/2020 2:24:00 AM","101085"
"6/10/2020 2:25:00 AM","101136"
"6/10/2020 2:26:00 AM","100792"
"6/10/2020 2:27:00 AM","100440"
"6/10/2020 2:28:00 AM","100947"
"6/10/2020 2:29:00 AM","100927"
"6/10/2020 2:30:00 AM","100566"
"6/10/2020 2:31:00 AM","100431"
"6/10/2020 2:32:00 AM","100725"
"6/10/2020 2:33:00 AM","101346"
"6/10/2020 2:34:00 AM","101105"
"6/10/2020 2:35:00 AM","101212"
"6/10/2020 2:36:00 AM","100902"
"6/10/2020 2:37:00 AM","100517"
"6/10/2020 2:38:00 AM","100693"
"6/10/2020 2:39:00 AM","100225"
"6/10/2020 2:40:00 AM","100197"
"6/10/2020 2:41:00 AM","100429"
"6/10/2020 2:42:00 AM","100530"
"6/10/2020 2:43:00 AM","100689"
"6/10/2020 2:44:00 AM","100751"
"6/10/2020 2:45:00 AM","100895"
"6/10/2020 2:46:00 AM","100991"
"6/10/2020 2:47:00 AM","101224"
"6/10/2020 2:48:00 AM","101091"
"6/10/2020 2:49:00 AM","101397"
"6/10/2020 2:50:00 AM","101528"
"6/10/2020 2:51:00 AM","101645"
"6/10/2020 2:52:00 AM","101277"
"6/10/2020 2:53:00 AM","101237"
"6/10/2020 2:54:00 AM","101617"
"6/10/2020 2:55:00 AM","101796"
"6/10/2020 2:56:00 AM","102033"
"6/10/2020 2:57:00 AM","102149"
"6/10/2020 2:58:00 AM","101886"
"6/10/2020 2:59:00 AM","102161"
"6/10/2020 3:00:00 AM","102372"
"6/10/2020 3:01:00 AM","102813"
"6/10/2020 3:02:00 AM","102516"
"6/10/2020 3:03:00 AM","102119"
"6/10/2020 3:04:00 AM","101479"
"6/10/2020 3:05:00 AM","101738"
"6/10/2020 3:06:00 AM","101692"
"6/10/2020 3:07:00 AM","101776"
"6/10/2020 3:08:00 AM","101849"
"6/10/2020 3:09:00 AM","101261"
"6/10/2020 3:10:00 AM","101202"
"6/10/2020 3:11:00 AM","100954"
"6/10/2020 3:12:00 AM","100810"
"6/10/2020 3:13:00 AM","100825"
"6/10/2020 3:14:00 AM","101198"
"6/10/2020 3:15:00 AM","101592"
"6/10/2020 3:16:00 AM","101270"
"6/10/2020 3:17:00 AM","101505"
"6/10/2020 3:18:00 AM","101899"
"6/10/2020 3:19:00 AM","101391"
"6/10/2020 3:20:00 AM","101249"
"6/10/2020 3:21:00 AM","101760"
"6/10/2020 3:22:00 AM","102137"
"6/10/2020 3:23:00 AM","102007"
"6/10/2020 3:24:00 AM","101429"
"6/10/2020 3:25:00 AM","101457"
"6/10/2020 3:26:00 AM","101162"
"6/10/2020 3:27:00 AM","100923"
"6/10/2020 3:28:00 AM","101531"
"6/10/2020 3:29:00 AM","101398"
"6/10/2020 3:30:00 AM","101996"
"6/10/2020 3:31:00 AM","101819"
"6/10/2020 3:32:00 AM","101956"
"6/10/2020 3:33:00 AM","101901"
"6/10/2020 3:34:00 AM","101876"
"6/10/2020 3:35:00 AM","101730"
"6/10/2020 3:36:00 AM","102329"
"6/10/2020 3:37:00 AM","102494"
"6/10/2020 3:38:00 AM","102264"
"6/10/2020 3:39:00 AM","101919"
"6/10/2020 3:40:00 AM","101747"
"6/10/2020 3:41:00 AM","102110"
"6/10/2020 3:42:00 AM","101874"
"6/10/2020 3:43:00 AM","101781"
"6/10/2020 3:44:00 AM","101591"
"6/10/2020 3:45:00 AM","102014"
"6/10/2020 3:46:00 AM","101877"
"6/10/2020 3:47:00 AM","102109"
"6/10/2020 3:48:00 AM","102202"
"6/10/2020 3:49:00 AM","102345"
"6/10/2020 3:50:00 AM","102505"
"6/10/2020 3:51:00 AM","102440"
"6/10/2020 3:52:00 AM","102215"
"6/10/2020 3:53:00 AM","101989"
"6/10/2020 3:54:00 AM","102070"
"6/10/2020 3:55:00 AM","102036"
"6/10/2020 3:56:00 AM","101677"
"6/10/2020 3:57:00 AM","102098"
"6/10/2020 3:58:00 AM","102023"
"6/10/2020 3:59:00 AM","102013"
"6/10/2020 4:00:00 AM","102417"
"6/10/2020 4:01:00 AM","102938"
"6/10/2020 4:02:00 AM","103057"
"6/10/2020 4:03:00 AM","103062"
"6/10/2020 4:04:00 AM","103022"
"6/10/2020 4:05:00 AM","102627"
"6/10/2020 4:06:00 AM","102507"
"6/10/2020 4:07:00 AM","102448"
"6/10/2020 4:08:00 AM","102769"
"6/10/2020 4:09:00 AM","102752"
"6/10/2020 4:10:00 AM","102768"
"6/10/2020 4:11:00 AM","102534"
"6/10/2020 4:12:00 AM","102594"
"6/10/2020 4:13:00 AM","102435"
"6/10/2020 4:14:00 AM","102236"
"6/10/2020 4:15:00 AM","102219"
"6/10/2020 4:16:00 AM","101991"
"6/10/2020 4:17:00 AM","101867"
"6/10/2020 4:18:00 AM","102114"
"6/10/2020 4:19:00 AM","102330"
"6/10/2020 4:20:00 AM","102380"
"6/10/2020 4:21:00 AM","102383"
"6/10/2020 4:22:00 AM","102466"
"6/10/2020 4:23:00 AM","102459"
"6/10/2020 4:24:00 AM","102410"
"6/10/2020 4:25:00 AM","102857"
"6/10/2020 4:26:00 AM","102796"
"6/10/2020 4:27:00 AM","103273"
"6/10/2020 4:28:00 AM","102760"
"6/10/2020 4:29:00 AM","102961"
"6/10/2020 4:30:00 AM","103206"
"6/10/2020 4:31:00 AM","103347"
"6/10/2020 4:32:00 AM","100681"
"6/10/2020 4:33:00 AM","100155"
"6/10/2020 4:34:00 AM","99520"
"6/10/2020 4:35:00 AM","99666"
"6/10/2020 4:36:00 AM","99436"
"6/10/2020 4:37:00 AM","99826"
"6/10/2020 4:38:00 AM","99794"
"6/10/2020 4:39:00 AM","99802"
"6/10/2020 4:40:00 AM","99565"
"6/10/2020 4:41:00 AM","99536"
"6/10/2020 4:42:00 AM","99567"
"6/10/2020 4:43:00 AM","99509"
"6/10/2020 4:44:00 AM","99422"
"6/10/2020 4:45:00 AM","99740"
"6/10/2020 4:46:00 AM","99583"
"6/10/2020 4:47:00 AM","99859"
"6/10/2020 4:48:00 AM","99987"
"6/10/2020 4:49:00 AM","99984"
"6/10/2020 4:50:00 AM","100019"
"6/10/2020 4:51:00 AM","99760"
"6/10/2020 4:52:00 AM","99431"
"6/10/2020 4:53:00 AM","99744"
"6/10/2020 4:54:00 AM","99537"
"6/10/2020 4:55:00 AM","99572"
"6/10/2020 4:56:00 AM","99532"
"6/10/2020 4:57:00 AM","99763"
"6/10/2020 4:58:00 AM","99772"
"6/10/2020 4:59:00 AM","99544"
"6/10/2020 5:00:00 AM","100067"
"6/10/2020 5:01:00 AM","100616"
"6/10/2020 5:02:00 AM","100527"
"6/10/2020 5:03:00 AM","100845"
"6/10/2020 5:04:00 AM","100669"
"6/10/2020 5:05:00 AM","100761"
"6/10/2020 5:06:00 AM","100336"
"6/10/2020 5:07:00 AM","99941"
"6/10/2020 5:08:00 AM","99703"
"6/10/2020 5:09:00 AM","99624"
"6/10/2020 5:10:00 AM","99653"
"6/10/2020 5:11:00 AM","99953"
"6/10/2020 5:12:00 AM","99820"
"6/10/2020 5:13:00 AM","99642"
"6/10/2020 5:14:00 AM","99839"
"6/10/2020 5:15:00 AM","99584"
"6/10/2020 5:16:00 AM","99837"
"6/10/2020 5:17:00 AM","99865"
"6/10/2020 5:18:00 AM","99863"
"6/10/2020 5:19:00 AM","99909"
"6/10/2020 5:20:00 AM","99937"
"6/10/2020 5:21:00 AM","100121"
"6/10/2020 5:22:00 AM","99979"
"6/10/2020 5:23:00 AM","100334"
"6/10/2020 5:24:00 AM","100062"
"6/10/2020 5:25:00 AM","100232"
"6/10/2020 5:26:00 AM","100329"
"6/10/2020 5:27:00 AM","100177"
"6/10/2020 5:28:00 AM","99979"
"6/10/2020 5:29:00 AM","99749"
"6/10/2020 5:30:00 AM","100200"
"6/10/2020 5:31:00 AM","100112"
"6/10/2020 5:32:00 AM","100094"
"6/10/2020 5:33:00 AM","100289"
"6/10/2020 5:34:00 AM","100336"
"6/10/2020 5:35:00 AM","100417"
"6/10/2020 5:36:00 AM","100202"
"6/10/2020 5:37:00 AM","99884"
"6/10/2020 5:38:00 AM","99917"
"6/10/2020 5:39:00 AM","100193"
"6/10/2020 5:40:00 AM","100586"
"6/10/2020 5:41:00 AM","100571"
"6/10/2020 5:42:00 AM","100232"
"6/10/2020 5:43:00 AM","100708"
"6/10/2020 5:44:00 AM","100272"
"6/10/2020 5:45:00 AM","100332"
"6/10/2020 5:46:00 AM","100461"
"6/10/2020 5:47:00 AM","100593"
"6/10/2020 5:48:00 AM","100471"
"6/10/2020 5:49:00 AM","100148"
"6/10/2020 5:50:00 AM","100453"
"6/10/2020 5:51:00 AM","100199"
"6/10/2020 5:52:00 AM","100809"
"6/10/2020 5:53:00 AM","100355"
"6/10/2020 5:54:00 AM","100235"
"6/10/2020 5:55:00 AM","100689"
"6/10/2020 5:56:00 AM","100438"
"6/10/2020 5:57:00 AM","101063"
"6/10/2020 5:58:00 AM","100634"
"6/10/2020 5:59:00 AM","100525"
"6/10/2020 6:00:00 AM","101405"
"6/10/2020 6:01:00 AM","101630"
"6/10/2020 6:02:00 AM","101327"
"6/10/2020 6:03:00 AM","101710"
"6/10/2020 6:04:00 AM","101097"
"6/10/2020 6:05:00 AM","100933"
"6/10/2020 6:06:00 AM","101101"
"6/10/2020 6:07:00 AM","101128"
"6/10/2020 6:08:00 AM","101097"
"6/10/2020 6:09:00 AM","100792"
"6/10/2020 6:10:00 AM","100946"
"6/10/2020 6:11:00 AM","100969"
"6/10/2020 6:12:00 AM","101271"
"6/10/2020 6:13:00 AM","100990"
"6/10/2020 6:14:00 AM","101160"
"6/10/2020 6:15:00 AM","100769"
"6/10/2020 6:16:00 AM","101318"
"6/10/2020 6:17:00 AM","101337"
"6/10/2020 6:18:00 AM","101364"
"6/10/2020 6:19:00 AM","101662"
"6/10/2020 6:20:00 AM","101722"
"6/10/2020 6:21:00 AM","101847"
"6/10/2020 6:22:00 AM","102348"
"6/10/2020 6:23:00 AM","102109"
"6/10/2020 6:24:00 AM","101729"
"6/10/2020 6:25:00 AM","101758"
"6/10/2020 6:26:00 AM","101899"
"6/10/2020 6:27:00 AM","102228"
"6/10/2020 6:28:00 AM","102182"
"6/10/2020 6:29:00 AM","102480"
"6/10/2020 6:30:00 AM","102989"
"6/10/2020 6:31:00 AM","102747"
"6/10/2020 6:32:00 AM","102866"
"6/10/2020 6:33:00 AM","103060"
"6/10/2020 6:34:00 AM","103123"
"6/10/2020 6:35:00 AM","102670"
"6/10/2020 6:36:00 AM","102688"
"6/10/2020 6:37:00 AM","102415"
"6/10/2020 6:38:00 AM","102220"
"6/10/2020 6:39:00 AM","102741"
"6/10/2020 6:40:00 AM","102901"
"6/10/2020 6:41:00 AM","103276"
"6/10/2020 6:42:00 AM","103032"
"6/10/2020 6:43:00 AM","103275"
"6/10/2020 6:44:00 AM","103298"
"6/10/2020 6:45:00 AM","103457"
"6/10/2020 6:46:00 AM","103791"
"6/10/2020 6:47:00 AM","103583"
"6/10/2020 6:48:00 AM","103685"
"6/10/2020 6:49:00 AM","103500"
"6/10/2020 6:50:00 AM","100153"
"6/10/2020 6:51:00 AM","100327"
"6/10/2020 6:52:00 AM","100149"
"6/10/2020 6:53:00 AM","100039"
"6/10/2020 6:54:00 AM","99947"
"6/10/2020 6:55:00 AM","100200"
"6/10/2020 6:56:00 AM","100320"
"6/10/2020 6:57:00 AM","99827"
"6/10/2020 6:58:00 AM","99745"
"6/10/2020 6:59:00 AM","99815"
"6/10/2020 7:00:00 AM","100160"
"6/10/2020 7:01:00 AM","100598"
"6/10/2020 7:02:00 AM","100448"
"6/10/2020 7:03:00 AM","100330"
"6/10/2020 7:04:00 AM","100350"
"6/10/2020 7:05:00 AM","100105"
"6/10/2020 7:06:00 AM","100402"
"6/10/2020 7:07:00 AM","100068"
"6/10/2020 7:08:00 AM","100343"
"6/10/2020 7:09:00 AM","100985"
"6/10/2020 7:10:00 AM","100455"
"6/10/2020 7:11:00 AM","100450"
"6/10/2020 7:12:00 AM","100883"
"6/10/2020 7:13:00 AM","100709"
"6/10/2020 7:14:00 AM","100638"
"6/10/2020 7:15:00 AM","100447"
"6/10/2020 7:16:00 AM","100674"
"6/10/2020 7:17:00 AM","100471"
"6/10/2020 7:18:00 AM","100704"
"6/10/2020 7:19:00 AM","100557"
"6/10/2020 7:20:00 AM","100601"
"6/10/2020 7:21:00 AM","100741"
"6/10/2020 7:22:00 AM","101077"
"6/10/2020 7:23:00 AM","100549"
"6/10/2020 7:24:00 AM","100752"
"6/10/2020 7:25:00 AM","100825"
"6/10/2020 7:26:00 AM","100802"
"6/10/2020 7:27:00 AM","100627"
"6/10/2020 7:28:00 AM","100524"
"6/10/2020 7:29:00 AM","100889"
"6/10/2020 7:30:00 AM","100975"
"6/10/2020 7:31:00 AM","101068"
"6/10/2020 7:32:00 AM","100796"
"6/10/2020 7:33:00 AM","100782"
"6/10/2020 7:34:00 AM","101461"
"6/10/2020 7:35:00 AM","101317"
"6/10/2020 7:36:00 AM","101349"
"6/10/2020 7:37:00 AM","101132"
"6/10/2020 7:38:00 AM","101424"
"6/10/2020 7:39:00 AM","101346"
"6/10/2020 7:40:00 AM","101602"
"6/10/2020 7:41:00 AM","101674"
"6/10/2020 7:42:00 AM","101690"
"6/10/2020 7:43:00 AM","101529"
"6/10/2020 7:44:00 AM","102007"
"6/10/2020 7:45:00 AM","101626"
"6/10/2020 7:46:00 AM","101827"
"6/10/2020 7:47:00 AM","101937"
"6/10/2020 7:48:00 AM","101904"
"6/10/2020 7:49:00 AM","101738"
"6/10/2020 7:50:00 AM","101429"
"6/10/2020 7:51:00 AM","101539"
"6/10/2020 7:52:00 AM","101518"
"6/10/2020 7:53:00 AM","101748"
"6/10/2020 7:54:00 AM","102583"
"6/10/2020 7:55:00 AM","102387"
"6/10/2020 7:56:00 AM","101425"
"6/10/2020 7:57:00 AM","101245"
"6/10/2020 7:58:00 AM","101275"
"6/10/2020 7:59:00 AM","102090"
"6/10/2020 8:00:00 AM","102233"
"6/10/2020 8:01:00 AM","102162"
"6/10/2020 8:02:00 AM","102049"
"6/10/2020 8:03:00 AM","101882"
"6/10/2020 8:04:00 AM","101906"
"6/10/2020 8:05:00 AM","101642"
"6/10/2020 8:06:00 AM","102152"
"6/10/2020 8:07:00 AM","102584"
"6/10/2020 8:08:00 AM","102573"
"6/10/2020 8:09:00 AM","102639"
"6/10/2020 8:10:00 AM","102790"
"6/10/2020 8:11:00 AM","102565"
"6/10/2020 8:12:00 AM","102796"
"6/10/2020 8:13:00 AM","102478"
"6/10/2020 8:14:00 AM","102748"
"6/10/2020 8:15:00 AM","102629"
"6/10/2020 8:16:00 AM","102815"
"6/10/2020 8:17:00 AM","102430"
"6/10/2020 8:18:00 AM","102148"
"6/10/2020 8:19:00 AM","102365"
"6/10/2020 8:20:00 AM","102580"
"6/10/2020 8:21:00 AM","102604"
"6/10/2020 8:22:00 AM","102358"
"6/10/2020 8:23:00 AM","102648"
"6/10/2020 8:24:00 AM","102625"
"6/10/2020 8:25:00 AM","102423"
"6/10/2020 8:26:00 AM","102354"
"6/10/2020 8:27:00 AM","103256"
"6/10/2020 8:28:00 AM","102933"
"6/10/2020 8:29:00 AM","102700"
"6/10/2020 8:30:00 AM","103377"
"6/10/2020 8:31:00 AM","103180"
"6/10/2020 8:32:00 AM","103525"
"6/10/2020 8:33:00 AM","103274"
"6/10/2020 8:34:00 AM","103510"
"6/10/2020 8:35:00 AM","103805"
"6/10/2020 8:36:00 AM","104153"
"6/10/2020 8:37:00 AM","103699"
"6/10/2020 8:38:00 AM","103663"
"6/10/2020 8:39:00 AM","104238"
"6/10/2020 8:40:00 AM","103998"
"6/10/2020 8:41:00 AM","104146"
"6/10/2020 8:42:00 AM","103866"
"6/10/2020 8:43:00 AM","104058"
"6/10/2020 8:44:00 AM","104231"
"6/10/2020 8:45:00 AM","104587"
"6/10/2020 8:46:00 AM","105067"
"6/10/2020 8:47:00 AM","104645"
"6/10/2020 8:48:00 AM","104599"
"6/10/2020 8:49:00 AM","104958"
"6/10/2020 8:50:00 AM","105068"
"6/10/2020 8:51:00 AM","104829"
"6/10/2020 8:52:00 AM","104761"
"6/10/2020 8:53:00 AM","105088"
"6/10/2020 8:54:00 AM","105024"
"6/10/2020 8:55:00 AM","105163"
"6/10/2020 8:56:00 AM","105470"
"6/10/2020 8:57:00 AM","105318"
"6/10/2020 8:58:00 AM","105178"
"6/10/2020 8:59:00 AM","104878"
"6/10/2020 9:00:00 AM","105307"
"6/10/2020 9:01:00 AM","105602"
"6/10/2020 9:02:00 AM","105573"
"6/10/2020 9:03:00 AM","106210"
"6/10/2020 9:04:00 AM","106194"
"6/10/2020 9:05:00 AM","106501"
"6/10/2020 9:06:00 AM","106294"
"6/10/2020 9:07:00 AM","105779"
"6/10/2020 9:08:00 AM","106099"
"6/10/2020 9:09:00 AM","106302"
"6/10/2020 9:10:00 AM","106267"
"6/10/2020 9:11:00 AM","100776"
"6/10/2020 9:13:00 AM","100179"
"6/10/2020 9:14:00 AM","100617"
"6/10/2020 9:15:00 AM","100409"
"6/10/2020 9:16:00 AM","100303"
"6/10/2020 9:17:00 AM","100040"
"6/10/2020 9:18:00 AM","99997"
"6/10/2020 9:19:00 AM","100351"
"6/10/2020 9:20:00 AM","99986"
"6/10/2020 9:21:00 AM","100250"
"6/10/2020 9:22:00 AM","100161"
"6/10/2020 9:23:00 AM","100324"
"6/10/2020 9:24:00 AM","100416"
"6/10/2020 9:25:00 AM","100743"
"6/10/2020 9:26:00 AM","100653"
"6/10/2020 9:27:00 AM","100951"
"6/10/2020 9:28:00 AM","100659"
"6/10/2020 9:29:00 AM","101206"
"6/10/2020 9:30:00 AM","101553"
"6/10/2020 9:31:00 AM","101599"
"6/10/2020 9:32:00 AM","101309"
"6/10/2020 9:33:00 AM","101990"
"6/10/2020 9:34:00 AM","101371"
"6/10/2020 9:35:00 AM","101591"
"6/10/2020 9:36:00 AM","101929"
"6/10/2020 9:37:00 AM","101941"
"6/10/2020 9:38:00 AM","102079"
"6/10/2020 9:39:00 AM","101893"
"6/10/2020 9:40:00 AM","102213"
"6/10/2020 9:41:00 AM","102248"
"6/10/2020 9:42:00 AM","102107"
"6/10/2020 9:43:00 AM","102222"
"6/10/2020 9:44:00 AM","102488"
"6/10/2020 9:45:00 AM","102448"
"6/10/2020 9:46:00 AM","102100"
"6/10/2020 9:47:00 AM","102124"
"6/10/2020 9:48:00 AM","102023"
"6/10/2020 9:49:00 AM","102101"
"6/10/2020 9:50:00 AM","101686"
"6/10/2020 9:51:00 AM","101950"
"6/10/2020 9:52:00 AM","101542"
"6/10/2020 9:53:00 AM","101120"
"6/10/2020 9:54:00 AM","101004"
"6/10/2020 9:55:00 AM","101281"
"6/10/2020 9:56:00 AM","101046"
"6/10/2020 9:57:00 AM","101328"
"6/10/2020 9:58:00 AM","101554"
"6/10/2020 9:59:00 AM","101568"
"6/10/2020 10:00:00 AM","101956"
"6/10/2020 10:01:00 AM","102425"
"6/10/2020 10:02:00 AM","102547"
"6/10/2020 10:03:00 AM","102750"
"6/10/2020 10:04:00 AM","102717"
"6/10/2020 10:05:00 AM","102773"
"6/10/2020 10:06:00 AM","102590"
"6/10/2020 10:07:00 AM","102760"
"6/10/2020 10:08:00 AM","102654"
"6/10/2020 10:09:00 AM","102608"
"6/10/2020 10:10:00 AM","103096"
"6/10/2020 10:11:00 AM","102940"
"6/10/2020 10:12:00 AM","102670"
"6/10/2020 10:13:00 AM","102662"
"6/10/2020 10:14:00 AM","102641"
"6/10/2020 10:15:00 AM","102785"
"6/10/2020 10:16:00 AM","102552"
"6/10/2020 10:17:00 AM","102357"
"6/10/2020 10:18:00 AM","102356"
"6/10/2020 10:19:00 AM","102125"
"6/10/2020 10:20:00 AM","102365"
"6/10/2020 10:21:00 AM","102267"
"6/10/2020 10:22:00 AM","102306"
"6/10/2020 10:23:00 AM","102129"
"6/10/2020 10:24:00 AM","102349"
"6/10/2020 10:25:00 AM","102385"
"6/10/2020 10:26:00 AM","102206"
"6/10/2020 10:27:00 AM","102549"
"6/10/2020 10:28:00 AM","102395"
"6/10/2020 10:29:00 AM","103045"
"6/10/2020 10:30:00 AM","103373"
"6/10/2020 10:31:00 AM","103549"
"6/10/2020 10:32:00 AM","103649"
"6/10/2020 10:33:00 AM","103903"
"6/10/2020 10:34:00 AM","104001"
"6/10/2020 10:35:00 AM","103940"
"6/10/2020 10:36:00 AM","104765"
"6/10/2020 10:37:00 AM","104394"
"6/10/2020 10:38:00 AM","104915"
"6/10/2020 10:39:00 AM","104858"
"6/10/2020 10:40:00 AM","104889"
"6/10/2020 10:41:00 AM","104856"
"6/10/2020 10:42:00 AM","104913"
"6/10/2020 10:43:00 AM","104745"
"6/10/2020 10:44:00 AM","104713"
"6/10/2020 10:45:00 AM","104522"
"6/10/2020 10:46:00 AM","104461"
"6/10/2020 10:47:00 AM","104290"
"6/10/2020 10:48:00 AM","104358"
"6/10/2020 10:49:00 AM","104429"
"6/10/2020 10:50:00 AM","104804"
"6/10/2020 10:51:00 AM","104486"
"6/10/2020 10:52:00 AM","104130"
"6/10/2020 10:53:00 AM","103825"
"6/10/2020 10:54:00 AM","103833"
"6/10/2020 10:55:00 AM","104039"
"6/10/2020 10:56:00 AM","104053"
"6/10/2020 10:57:00 AM","104836"
"6/10/2020 10:58:00 AM","104952"
"6/10/2020 10:59:00 AM","104861"
"6/10/2020 11:00:00 AM","105404"
"6/10/2020 11:01:00 AM","105513"
"6/10/2020 11:02:00 AM","105263"
"6/10/2020 11:03:00 AM","104808"
"6/10/2020 11:04:00 AM","104855"
"6/10/2020 11:05:00 AM","104990"
"6/10/2020 11:06:00 AM","105113"
"6/10/2020 11:07:00 AM","104913"
"6/10/2020 11:08:00 AM","104876"
"6/10/2020 11:09:00 AM","104531"
"6/10/2020 11:10:00 AM","104917"
"6/10/2020 11:11:00 AM","104760"
"6/10/2020 11:12:00 AM","105003"
"6/10/2020 11:13:00 AM","105196"
"6/10/2020 11:14:00 AM","104775"
"6/10/2020 11:15:00 AM","104821"
"6/10/2020 11:16:00 AM","105036"
"6/10/2020 11:17:00 AM","104860"
"6/10/2020 11:18:00 AM","104961"
"6/10/2020 11:19:00 AM","105108"
"6/10/2020 11:20:00 AM","105366"
"6/10/2020 11:21:00 AM","105283"
"6/10/2020 11:22:00 AM","105235"
"6/10/2020 11:23:00 AM","105361"
"6/10/2020 11:24:00 AM","105104"
"6/10/2020 11:25:00 AM","105545"
"6/10/2020 11:26:00 AM","106063"
"6/10/2020 11:27:00 AM","105830"
"6/10/2020 11:28:00 AM","105525"
"6/10/2020 11:29:00 AM","105670"
"6/10/2020 11:30:00 AM","105626"
"6/10/2020 11:31:00 AM","105721"
"6/10/2020 11:32:00 AM","106132"
"6/10/2020 11:33:00 AM","105842"
"6/10/2020 11:34:00 AM","100204"
"6/10/2020 11:35:00 AM","100207"
"6/10/2020 11:36:00 AM","100153"
"6/10/2020 11:37:00 AM","100248"
"6/10/2020 11:38:00 AM","100069"
"6/10/2020 11:39:00 AM","100241"
"6/10/2020 11:40:00 AM","100571"
"6/10/2020 11:41:00 AM","100641"
"6/10/2020 11:42:00 AM","100849"
"6/10/2020 11:43:00 AM","100916"
"6/10/2020 11:44:00 AM","100630"
"6/10/2020 11:45:00 AM","100579"
"6/10/2020 11:46:00 AM","100838"
"6/10/2020 11:47:00 AM","100982"
"6/10/2020 11:48:00 AM","100550"
"6/10/2020 11:49:00 AM","100562"
"6/10/2020 11:50:00 AM","100680"
"6/10/2020 11:51:00 AM","100860"
"6/10/2020 11:52:00 AM","100726"
"6/10/2020 11:53:00 AM","100573"
"6/10/2020 11:54:00 AM","100655"
"6/10/2020 11:55:00 AM","100809"
"6/10/2020 11:56:00 AM","101428"
"6/10/2020 11:57:00 AM","101565"
"6/10/2020 11:58:00 AM","101659"
"6/10/2020 11:59:00 AM","101602"
"6/10/2020 12:00:00 PM","102141"
"6/10/2020 12:01:00 PM","102190"
"6/10/2020 12:02:00 PM","102635"
"6/10/2020 12:03:00 PM","102428"
"6/10/2020 12:04:00 PM","102283"
"6/10/2020 12:05:00 PM","102383"
"6/10/2020 12:06:00 PM","102477"
"6/10/2020 12:07:00 PM","102681"
"6/10/2020 12:08:00 PM","102878"
"6/10/2020 12:09:00 PM","102816"
"6/10/2020 12:10:00 PM","102899"
"6/10/2020 12:11:00 PM","102068"
"6/10/2020 12:12:00 PM","102349"
"6/10/2020 12:13:00 PM","102257"
"6/10/2020 12:14:00 PM","102133"
"6/10/2020 12:15:00 PM","102331"
"6/10/2020 12:16:00 PM","102585"
"6/10/2020 12:17:00 PM","102846"
"6/10/2020 12:18:00 PM","102710"
"6/10/2020 12:19:00 PM","102738"
"6/10/2020 12:20:00 PM","102575"
"6/10/2020 12:21:00 PM","102498"
"6/10/2020 12:22:00 PM","102431"
"6/10/2020 12:23:00 PM","102508"
"6/10/2020 12:24:00 PM","102704"
"6/10/2020 12:25:00 PM","102898"
"6/10/2020 12:26:00 PM","102804"
"6/10/2020 12:27:00 PM","102643"
"6/10/2020 12:28:00 PM","102837"
"6/10/2020 12:29:00 PM","102901"
"6/10/2020 12:30:00 PM","102809"
"6/10/2020 12:31:00 PM","103173"
"6/10/2020 12:32:00 PM","103259"
"6/10/2020 12:33:00 PM","103357"
"6/10/2020 12:34:00 PM","103215"
"6/10/2020 12:35:00 PM","103180"
"6/10/2020 12:36:00 PM","103491"
"6/10/2020 12:37:00 PM","103657"
"6/10/2020 12:38:00 PM","103540"
"6/10/2020 12:39:00 PM","103621"
"6/10/2020 12:40:00 PM","103217"
"6/10/2020 12:41:00 PM","102859"
"6/10/2020 12:42:00 PM","102893"
"6/10/2020 12:43:00 PM","103209"
"6/10/2020 12:44:00 PM","103402"
"6/10/2020 12:45:00 PM","103897"
"6/10/2020 12:46:00 PM","104012"
"6/10/2020 12:47:00 PM","104078"
"6/10/2020 12:48:00 PM","103879"
"6/10/2020 12:49:00 PM","104008"
"6/10/2020 12:50:00 PM","103998"
"6/10/2020 12:51:00 PM","103866"
"6/10/2020 12:52:00 PM","103905"
"6/10/2020 12:53:00 PM","104023"
"6/10/2020 12:54:00 PM","103869"
"6/10/2020 12:55:00 PM","103888"
"6/10/2020 12:56:00 PM","103760"
"6/10/2020 12:57:00 PM","103609"
"6/10/2020 12:58:00 PM","103638"
"6/10/2020 12:59:00 PM","103952"
"6/10/2020 1:00:00 PM","104194"
"6/10/2020 1:01:00 PM","104403"
"6/10/2020 1:02:00 PM","103924"
"6/10/2020 1:03:00 PM","103903"
"6/10/2020 1:04:00 PM","103910"
"6/10/2020 1:05:00 PM","104119"
"6/10/2020 1:06:00 PM","103886"
"6/10/2020 1:07:00 PM","103140"
"6/10/2020 1:08:00 PM","102804"
"6/10/2020 1:09:00 PM","103039"
"6/10/2020 1:10:00 PM","103205"
"6/10/2020 1:11:00 PM","103238"
"6/10/2020 1:12:00 PM","103434"
"6/10/2020 1:13:00 PM","103339"
"6/10/2020 1:14:00 PM","103423"
"6/10/2020 1:15:00 PM","103268"
"6/10/2020 1:16:00 PM","103295"
"6/10/2020 1:17:00 PM","103685"
"6/10/2020 1:18:00 PM","104049"
"6/10/2020 1:19:00 PM","103899"
"6/10/2020 1:20:00 PM","103633"
"6/10/2020 1:21:00 PM","104118"
"6/10/2020 1:22:00 PM","104104"
"6/10/2020 1:23:00 PM","104040"
"6/10/2020 1:24:00 PM","104016"
"6/10/2020 1:25:00 PM","104005"
"6/10/2020 1:26:00 PM","104045"
"6/10/2020 1:27:00 PM","103986"
"6/10/2020 1:28:00 PM","104358"
"6/10/2020 1:29:00 PM","104353"
"6/10/2020 1:30:00 PM","104840"
